"","...1","...2","Make","Model","Variant","Displacement","Cylinders","Valves_Per_Cylinder","Emission_Norm","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Kerb_Weight","Gears","Ground_Clearance","Front_Track","Rear_Track","Power","Torque","Seating_Capacity","Type","Wheelbase","Boot_Space","Minimum_Turning_Radius"
"592",592,591,27,"Ghibli","Diesel",2987,4.38218151540383,3.97768240343348,"BS IV",70,"Diesel",1461,4971,2100,4,94.0801963534362,19.8741181581234,1810,6,179.415557830092,1635,1653,"275PS@4000rpm","570Nm@2000-2600rpm",5,"Automatic",2998,500,5.85
"593",593,592,27,"Ghibli","Gransport",2987,4.38218151540383,3.97768240343348,"BS IV",70,"Diesel",1461,4971,2100,4,94.0801963534362,19.8741181581234,1810,6,179.415557830092,1635,1653,"275bhp@4000RPM","600Nm@2000rpm",5,"Automatic",2998,500,5.85
"594",594,593,27,"Ghibli","Granlusso",2987,4.38218151540383,3.97768240343348,"BS IV",70,"Diesel",1461,4971,2100,4,94.0801963534362,19.8741181581234,1810,6,179.415557830092,1635,1653,"275bhp@4000RPM","600Nm@2000rpm",5,"Automatic",2998,500,5.85
"595",595,594,5,"M4","Coupe",2979,6,4,"BS IV",60,"Petrol",1383,4671,1870,2,7.32,10.75,1612,4,121,1579,1603,"431PS@7300RPM","550Nm@1850-5500rpm",4,"Automatic",2812,368,6.1
"596",596,595,37,"Land Cruiser","Vx",4461,8,4,"BS IV",93,"Diesel",1910,4950,1980,5,5.3,9,2740,3,225,1640,1635,"265PS@3400rpm","650Nm@1600-2600rpm",7,"Automatic",2850,621,5.9
"597",597,596,5,"M5","Competition",4395,8,4,"BS 6",68,"Petrol",1473,4956,1903,4,94.0801963534362,9.8,1950,6,179.415557830092,1626,1594,"625PS@6000rpm","750Nm@1800-5860rpm",4,"Automatic",2964,530,13.1699326599327
"598",598,597,2,"Rs7","Sportback",3993,8,4,"BS IV",75,"Petrol",1419,5012,1911,4,5.6,9.8,1995,6,109,1634,1625,"560PS@6600RPM","700Nm@1750-5500rpm",4,"Automatic",2915,535,11.9
"599",599,598,32,"911","Carrera S",2981,6,4,"BS 6",64,"Petrol",1300,4519,1852,2,7.9,8.9,1515,6,179.415557830092,1520,1526.37732656514,"450hp@6500rpm","530Nm@5000rpm",4,"Automatic",2450,132,13.1699326599327
"600",600,599,32,"911","Carrera S Cabriolet",2981,6,4,"BS 6",64,"Petrol",1299,4519,1852,2,11.6,9.1,1585,6,179.415557830092,1520,1526.37732656514,"450hp@6500rpm","530Nm@5000rpm",4,"Automatic",2450,132,13.1699326599327
"601",601,600,22,"Range","5.0L V8 Autobiography Petrol",4999,8,4,"BS IV",105,"Petrol",1877,4999,2034,5,4.4,9.6,2687,6,295.5,1628,1629,"518bhp@6000-6500rpm","625Nm@2500-5500rpm",7,"Automatic",2922,389.766699410609,13.1699326599327
"602",602,601,22,"Range","5.0L V8 Svautobiography Dynamic Petrol",4999,8,2,"BS IV",105,"Petrol",1827,4999,2220,5,4.4,9.6,2687,6,295.5,1690,1683,"558PS@6000-6500rpm","700Nm@3500-5000rpm",5,"Automatic",2922,389.766699410609,13.1699326599327
"603",603,602,22,"Range","3.0L V6 Vogue Lwb Petrol",2995,6,4,"BS IV",85,"Petrol",1840,5199,2220,5,8.1,11.6,2687,6,295.5,1690,1683,"335bhp@6500RPM","450Nm@3500-5000RPM",7,"Automatic",3120,909,13.1699326599327
"604",604,603,22,"Range","5.0L V8 Svautobiography Lwb Petrol",4999,8,4,"BS IV",65,"Petrol",1835,4999,2220,4,8,10,2330,3.03012048192771,295,1690,1683,"558bhp@6000-6500RPM","700Nm@3500-5000rpm",5,"Automatic",2922,909,13.1699326599327
"605",605,604,22,"Range","3.0L Tdv6 Vogue Diesel",2993,6,4,"BS IV",51.9907268170426,"Diesel",1868,5200,2120,5,94.0801963534362,19.8741181581234,1383.01553829079,6,295.5,1692,1685,"254bhp@3750rpm","600Nm@1750-2250rpm",5,"Automatic",3120,909,13.1699326599327
"606",606,605,22,"Range","3.0L Tdv6 Vogue Lwb Diesel",2993,6,4,"BS IV",51.9907268170426,"Diesel",1868,5200,2073,5,94.0801963534362,19.8741181581234,2687,6,295.5,1692,1685,"254bhp@3750rpm","600Nm@1750-2250rpm",7,"Automatic",3120,389.766699410609,13.1699326599327
"607",607,606,22,"Range","4.4L Sdv8 Autobiography Lwb Diesel",4367,8,2,"BS IV",51.9907268170426,"Diesel",1868,5200,2073,5,94.0801963534362,19.8741181581234,2687,6,295.5,1690,1683,"335bhp@3500rpm","740Nm@1750-2250rpm",7,"Automatic",3120,389.766699410609,13.1699326599327
"608",608,607,22,"Range","4.4L Sdv8 Svautobiography Lwb Diesel",4367,8,4,"BS IV",51.9907268170426,"Diesel",1868,5200,2073,5,8.69,19.8741181581234,1383.01553829079,6,295,1692,1685,"335bhp@3500rpm","740Nm@1750-2250rpm",4,"Automatic",3120,389.766699410609,13.1699326599327
"609",609,608,22,"Range","4.4L Sdv8 Vogue Se Lwb Diesel",4367,8,2,"BS IV",51.9907268170426,"Diesel",1868,5200,2073,5,94.0801963534362,19.8741181581234,1383.01553829079,6,295.5,1692,1685,"335bhp@3500rpm","740Nm@1750-2250rpm",7,"Automatic",3120,389.766699410609,13.1699326599327
"610",610,609,22,"Range","3.0L V6 Vogue Se Lwb Petrol",2995,6,4,"BS IV",85,"Petrol",1840,5199,2220,5,8.1,11.6,2687,6,295.5,1690,1683,"335bhp@6500RPM","450Nm@3500-5000RPM",7,"Automatic",3120,909,13.1699326599327
"611",611,610,23,"Lc 500H","Coupe",3456,6,4,"BS IV",82,"Hybrid",1345,4770,1920,2,94.0801963534362,19.8741181581234,1985,3.03012048192771,179.415557830092,1630,1635,"299PS@6600rpm","350Nm@5100rpm",4,"Automatic",2870,133,5.3
"612",612,611,NA,"Mercedes-Benz Maybach","S650",5980,12,4,"BS IV",80,"Petrol",1498,5453,1899,4,94.0801963534362,7.8,2200,4,179.415557830092,1520,1526.37732656514,"630PS@4800RPM","1000Nm@2300-4300rpm",4,"Automatic",3365,510,6.45
"613",613,612,NA,"Mercedes-Benz Maybach","S560",4663,8,4,"BS IV",80,"Petrol",1494,5246,1899,4,7.81,7.8,2200,7,179.415557830092,1520,1526.37732656514,"453PS@5500RPM","700Nm@1800-3500RPM",4,"Automatic",3165,530,6.45
"614",614,613,32,"Panamera","Turbo",3996,8,4,"BS IV",90,"Petrol",1427,5049,1937,4,7.1,10.63,2045,4,215,1520,1526.37732656514,"550PS@6000RPM","770Nm@1960 - 4500rpm",4,"Automatic",2950,389.766699410609,5.5
"615",615,614,32,"Panamera","Turbo Executive",3996,8,4,"BS IV",90,"Petrol",1432,5199,1937,4,7.1,10.63,1383.01553829079,4,215,1520,1526.37732656514,"550PS@6000RPM","770Nm@1960 - 4500rpm",4,"Automatic",3100,389.766699410609,5.5
"616",616,615,32,"Panamera","Turbo Sport Turismo",3996,8,4,"BS IV",90,"Petrol",1432,5049,1937,4,7.1,10.63,1383.01553829079,4,215,1520,1526.37732656514,"550PS@6000RPM","770Nm@1960 - 4500rpm",4,"Automatic",2950,389.766699410609,5.5
"617",617,616,23,"Lx 450D","V8",4461,4.38218151540383,8,"BS IV",93,"Diesel",1865,5080,1980,4,18,18,2660,3,179.415557830092,1650,1645,"261PS@6000rpm","650Nm@1600-2600rpm",7,"Automatic",2850,389.766699410609,13.1699326599327
"618",618,617,NA,"Mercedes-Benz S-Class Cabriolet","S500",4663,8,4,"BS IV",80,"Petrol",1417,5027,1899,2,5.4,7.8,2115,3.03012048192771,179.415557830092,1625,1649,"455PS@5500RPM","700Nm@1800-3500RPM",4,"Automatic",2945,530,6.15
"619",619,618,2,"R8","V10 Plus",5204,10,4,"BS IV",75,"Petrol",1252,4440,2029,2,7.8,6.71,1670,4,110,1638,1595,"610PS@8250rpm","560Nm@6500rpm",2,"Automatic",2650,389.766699410609,5.9
"620",620,619,20,"Urus","V8",3996,8,8,"BS IV",75,"Petrol",1638,5112,2181,5,94.0801963534362,7.8,2200,3.03012048192771,179.415557830092,1520,1526.37732656514,"650PS@6000rpm","850Nm@2250-4500rpm",5,"Automatic",3003,616,13.1699326599327
"621",621,620,4,"Continental Gt","Coupe",5998,12,4,"BS IV",90,"Petrol",1401,4807,2226,2,5.3,8.6,2320,6,142,1623,1607,"590PS@6000rpm","720Nm@1800rpm",4,"Automatic",2746,358,5.6
"622",622,621,9,"Portofino","V8 Convertible",3855,8,4,"BS IV",92,"Petrol",1320,4569,1910,2,6,9,1730,4,119,1630,1605,"560PS@7500rpm","755NM@4750rpm",2,"Automatic",2669,240,13.1699326599327
"623",623,622,4,"Bentayga","W12",5950,12,4,"BS IV",85,"Petrol",1742,5141,1998,5,96,19,2422,6,179.415557830092,1520,1526.37732656514,"608PS@6000RPM","900Nm@1350rpm",5,"Automatic",2992,430,13.1699326599327
"624",624,623,4,"Bentayga","V8",3996,12,4,"BS IV",85,"Petrol",1742,5140,1998,5,94.0801963534362,8.77,2428,6,179.415557830092,1520,1526.37732656514,"550PS@6000RPM","770Nm@1350rpm",5,"Automatic",2995,430,13.1699326599327
"625",625,624,1,"Db 11","V12",5198,12,4,NA,80,"Petrol",1250,4385,1865,2,6,19.8741181581234,1680,3.03012048192771,130,1570,1575,"608PS@6500rpm","700Nm@1500rpm",2,"Automatic",2600,300,11.8
"626",626,625,9,"458 Speciale","Coupe",4497,8,4,"BS IV",86,"Petrol",1203,4571,1951,2,6,9,1395,4,113,1679,1632,"605PS@9000rpm","540Nm@6000rpm",2,"Automatic",2650,230,13.1699326599327
"627",627,626,NA,"Rolls-Royce Ghost Series Ii","6.6",6593,12,4,"BS IV",82.5,"Petrol",1550,5399,1948,4,10.5,17.3,2490,6,150,1622,1660,"563PS@5250rpm","780Nm@1700rpm",5,"Automatic",3295,490,13.1699326599327
"628",628,627,NA,"Rolls-Royce Ghost Series Ii","Ewb",6592,12,4,"BS IV",82.5,"Petrol",1550,5569,1948,4,94.0801963534362,7.29,2490,6,150,1622,1660,"570 bhp @ 5250 rpm","780 Nm @ 1500-5000 rpm",5,"Automatic",3295,490,13.1699326599327
"629",629,628,NA,"Rolls-Royce Wraith","Coupe",6592,12,4,"BS IV",83,"Petrol",1507,5269,1947,2,4.7,10.2,2360,6,179.415557830092,1622,1668,"625PS@5600rpm","800Nm@1500-5500rpm",4,"Automatic",3112,470,6.35
"630",630,629,4,"Mulsanne","Sedan",6752,8,4,"BS IV",90,"Petrol",1521,5575,2208,4,6.2,9.5,2685,6,142,1615,1625,"512PS@4200rpm","1020Nm@1750rpm",4,"Automatic",3266,443,5.9
"631",631,630,NA,"Rolls-Royce Cullinan","Suv",6750,12,4,"BS 6",51.9907268170426,"Petrol",1835,5341,2000,5,94.0801963534362,22.4,2753,6,179.415557830092,1520,1526.37732656514,"563@5000rpm","850 Nm@1600rpm",5,"Automatic",3295,389.766699410609,13.1699326599327
"632",632,631,NA,"Rolls-Royce Phantom Coupe","6.8 L",6749,12,4,"BS IV",100,"Petrol",1598,5612,1987,2,10.2,22.8,2629,6,164,1686,1676,"460PS@5350rpm","720Nm@3500rpm",4,"Automatic",3320,395,6.9
"633",633,632,6,"Chiron","W16",7993,16,4,"BS 6",51.9907268170426,"Petrol",1212,4544,2038,2,94.0801963534362,5.95,1995,4,179.415557830092,1520,1526.37732656514,"1479bhp@6700rpm","1600Nm@2000-6000rpm",2,"Automatic",2710,389.766699410609,13.1699326599327
"634",634,633,6,"Chiron","Sport",7993,16,4,"BS 6",51.9907268170426,"Petrol",1212,4544,2038,2,94.0801963534362,5.95,1995,5,179.415557830092,1520,1526.37732656514,"1600Nm@2000-6000rpm","1479bhp@6700rpm",2,"Automatic",2710,389.766699410609,13.1699326599327
"635",635,634,3,"Qute (Re60)","Qcar",216,4.38218151540383,1,"BS IV",51.9907268170426,"Petrol",1652,2752,1312,4,94.0801963534362,35,1383.01553829079,2,179.415557830092,1143,1526.37732656514,"13bhp@5500rpm","18.9Nm@4000rpm",4,"Manual",1925,20,3.5
"636",636,635,3,"Qute (Re60)","Qcar Cng",216,4.38218151540383,1,"BS IV",51.9907268170426,"CNG",1652,2752,1312,4,94.0801963534362,19.8741181581234,1383.01553829079,2,179.415557830092,1143,1526.37732656514,"12bhp@5500rpm","16.1Nm@4000rpm",4,"Manual",1925,20,3.5
"637",637,636,25,"Alto","Std",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,730,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"638",638,637,25,"Alto","Std (O)",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,732,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"639",639,638,25,"Alto","Lxi",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,755,2,160,1295,1290,"47hp@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"640",640,639,25,"Alto","Lxi (O)",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,757,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"641",641,640,25,"Alto","Vxi",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,762,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"642",642,641,25,"Alto","Lxi Cng (Cng +",796,3,4,"BS 6",35,"CNG + Petrol",1475,3445,1490,5,94.0801963534362,22.05,755,2,160,1295,1290,"47hp@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"643",643,642,25,"Alto","Lxi (O) Cng (Cng +",796,3,4,"BS 6",35,"CNG + Petrol",1475,3445,1490,5,94.0801963534362,22.05,757,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"644",644,643,25,"Alto","Vxi Plus",796,3,4,"BS 6",35,"Petrol",1475,3445,1490,5,94.0801963534362,22.05,762,2,160,1295,1290,"48PS@6000rpm","69Nm@3500rpm",5,"Manual",2360,389.766699410609,13.1699326599327
"645",645,644,25,"S-Presso","Std",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.4,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"646",646,645,25,"S-Presso","Std (O)",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.4,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"647",647,646,25,"S-Presso","Lxi",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.4,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"648",648,647,25,"S-Presso","Lxi (O)",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.4,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"649",649,648,25,"S-Presso","Vxi",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"650",650,649,25,"S-Presso","Vxi (O)",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"651",651,650,25,"S-Presso","Vxi Ags",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"AMT",2380,389.766699410609,4.5
"652",652,651,25,"S-Presso","Vxi+",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"Manual",2380,389.766699410609,4.5
"653",653,652,25,"S-Presso","Vxi (O) Ags",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"AMT",2380,389.766699410609,4.5
"654",654,653,25,"S-Presso","Vxi+ Ags",998,3,4,"BS 6",27,"Petrol",1549,3565,1520,5,94.0801963534362,21.7,726,2,179.415557830092,1520,1526.37732656514,"67PS@5500rpm","90Nm@3500rpm",5,"AMT",2380,389.766699410609,4.5
"655",655,654,25,"Celerio","Lxi",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"656",656,655,25,"Celerio","Vxi",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"657",657,656,25,"Celerio","Vxi At",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Automatic",2425,235,4.7
"658",658,657,25,"Celerio","Zxi",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"659",659,658,25,"Celerio","Zxi (Opt)",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"660",660,659,25,"Celerio","Vxi Cng Mt",998,3,4,"BS 6",35,"CNG",1560,3600,1600,5,94.0801963534362,19.8741181581234,810,2,165,1420,1410,"59PS@6000rpm","78Nm@3500rpm",5,"Manual",2425,235,4.7
"661",661,660,25,"Celerio","Zxi Ags",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,830,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Automatic",2425,235,4.7
"662",662,661,25,"Celerio","Lxi Mt (O)",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,830,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"663",663,662,25,"Celerio","Vxi (O) Mt",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Manual",2425,235,4.7
"664",664,663,25,"Celerio","Vxi (O) Ags",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,810,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Automatic",2425,235,4.7
"665",665,664,25,"Celerio","Zxi (O) Ags",998,3,4,"BS 6",35,"Petrol",1560,3600,1600,5,23,23.1,830,2,165,1420,1410,"68PS@6000rpm","90Nm@3500rpm",5,"Automatic",2425,235,4.7
"666",666,665,14,"Grand I10 Prime","Era T Crdi",1120,3,4,"BS IV",43,"Diesel",1520,3765,1660,5,24,19.8741181581234,1383.01553829079,2,179.415557830092,1479,1493,"71PS@4000rpm","16.3Nm@1500-2750RPM",5,"Manual",2425,256,13.1699326599327
"667",667,666,14,"Grand I10 Prime","Era T+ Crdi",1120,3,4,"BS IV",43,"Diesel",1520,3765,1660,5,24,19.8741181581234,1383.01553829079,2,179.415557830092,1479,1493,"71PS@4000rpm","16.3Nm@1500-2750RPM",5,"Manual",2425,256,13.1699326599327
"668",668,667,14,"Grand I10 Prime","Era T Vtvt",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,19.77,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.7
"669",669,668,14,"Grand I10 Prime","Era T+ Vtvt",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,19.77,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.7
"670",670,669,14,"Grand I10 Prime","Era T+ Cng Vtvt",1197,4,4,"BS IV",43,"CNG",1520,3765,1660,5,94.0801963534362,19.8741181581234,935,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.8
"671",671,670,14,"Grand I10 Prime","Era T Cng Vtvt",1197,4,4,"BS IV",43,"CNG",1520,3765,1660,5,94.0801963534362,19.8741181581234,935,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.8
"672",672,671,24,"Kuv100 Nxt","K2 6Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,13.1699326599327
"673",673,672,24,"Kuv100 Nxt","K2+ 6Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,13.1699326599327
"674",674,673,24,"Kuv100 Nxt","K2 D 6Str",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,13.1699326599327
"675",675,674,24,"Kuv100 Nxt","K2+ D 6Str",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,13.1699326599327
"676",676,675,24,"Kuv100 Nxt","K4+ D 6Str",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,13.1699326599327
"677",677,676,24,"Kuv100 Nxt","K4+ 6Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,13.1699326599327
"678",678,677,24,"Kuv100 Nxt","K6+ 6Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,13.1699326599327
"679",679,678,24,"Kuv100 Nxt","K6+ D 6Str",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,13.1699326599327
"680",680,679,24,"Kuv100 Nxt","K8 6Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,5.05
"681",681,680,24,"Kuv100 Nxt","K8 D 6Str",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,5.05
"682",682,681,24,"Kuv100 Nxt","K8 6 Str Dual Tone",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",6,"Manual",2385,243,5.05
"683",683,682,24,"Kuv100 Nxt","K8 D 6 Str Dual Tone",1198,3,4,"BS IV",35,"Diesel",1655,3700,1735,5,22.25,25.32,1383.01553829079,2,170,1490,1490,"77PS@3750RPM","190NM@1750-2250RPM",6,"Manual",2385,243,5.05
"684",684,683,24,"Kuv100 Nxt","K4+ 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,13.1699326599327
"685",685,684,24,"Kuv100 Nxt","K6+ 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,13.1699326599327
"686",686,685,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"687",687,686,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"688",688,687,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"689",689,688,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"690",690,689,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"691",691,690,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"692",692,691,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"693",693,692,24,"Kuv100 Nxt","K8 5Str",1198,3,4,"BS IV",35,"Petrol",1655,3700,1735,5,15.5,18.15,1383.01553829079,2,170,1490,1490,"82PS@5500RPM","115NM@3500-3600RPM",5,"Manual",2385,243,5.05
"694",694,693,25,"Swift","Lxi",1197,4,4,"BS 6",37,"Petrol",1530,3840,1735,5,12.6,20.4,855,2,163,1530,1530,"83PS@6000rpm","113Nm@4200RPM",5,"Manual",2450,268,4.8
"695",695,694,25,"Swift","Vxi",1197,4,4,"BS 6",37,"Petrol",1530,3840,1735,5,94.0801963534362,20.4,863,2,163,1530,1530,"83PS@6000rpm","113Nm@4200RPM",5,"Manual",2450,268,4.8
"696",696,695,25,"Swift","Vxi Amt",1197,4,4,"BS 6",37,"Petrol",1530,3840,1735,5,94.0801963534362,20.4,863,2,163,1530,1530,"83PS@6000rpm","113Nm@4200RPM",5,"Automatic",2450,268,4.8
"697",697,696,25,"Swift","Zxi",1197,4,4,"BS 6",37,"Petrol",1530,3840,1735,5,94.0801963534362,20.4,871,2,163,1520,1520,"83PS@6000rpm","113Nm@4200RPM",5,"Manual",2450,268,4.8
"698",698,697,25,"Swift","Zxi Amt",1197,4,4,"BS 6",37,"Petrol",1530,3840,1735,5,94.0801963534362,20.4,871,2,163,1520,1520,"83PS@6000rpm","113Nm@4200RPM",5,"Automatic",2450,268,4.8
